AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,89,0.0,0,0,100,0,70670.93767,-0.40309,-0.40309,148.22727272727272
HeuristicBeliefAgent,139,0.0,0,0,100,0,31636.860667,-0.02071,-0.02071,146.46043165467626
HeuristicBeliefAgent,145,0.0,0,0,100,0,24399.453408,-0.15471,-0.15471,153.1103448275862
HeuristicBeliefAgent,85,0.0,0,0,100,0,27910.867405,-0.05469,-0.05469,134.09411764705882
HeuristicBeliefAgent,145,0.0,0,0,100,0,20701.199728,-0.09507,-0.09507,133.4375
HeuristicBeliefAgent,90,0.0,0,0,100,0,45661.313391,-0.09357,-0.09357,133.34444444444443
HeuristicBeliefAgent,134,0.0,0,0,100,0,19361.765836,-0.04812,-0.04812,135.9402985074627
HeuristicBeliefAgent,87,0.0,0,0,100,0,55268.28985,-0.0151,-0.0151,140.6206896551724
HeuristicBeliefAgent,78,0.0,0,0,100,0,39072.097698,-0.13354,-0.13354,149.17948717948718
HeuristicBeliefAgent,96,0.0,0,0,100,0,48224.542545,-0.0197,-0.0197,142.92708333333334
HeuristicBeliefAgent,100,0.0,0,0,100,0,31605.572011,-0.0032,-0.0032,138.2020202020202
HeuristicBeliefAgent,167,0.0,0,0,100,0,25400.807925,-0.01977,-0.01977,137.03636363636363
HeuristicBeliefAgent,70,0.0,0,0,100,0,30193.464366,-0.12865,-0.12865,162.1
HeuristicBeliefAgent,119,0.0,0,0,100,0,27870.221625,-0.00275,-0.00275,142.2905982905983
HeuristicBeliefAgent,80,0.0,0,0,100,0,35296.854007,-0.12013,-0.12013,137.22784810126583
HeuristicBeliefAgent,81,0.0,0,0,100,0,52208.09456,-0.01874,-0.01874,140.66666666666666
HeuristicBeliefAgent,98,0.0,0,0,100,0,40448.583675,-0.07752,-0.07752,141.24489795918367
HeuristicBeliefAgent,71,0.0,0,0,100,0,18584.476678,-0.01439,-0.01439,140.6338028169014
HeuristicBeliefAgent,113,0.0,0,0,100,0,36618.106945,-0.05633,-0.05633,146.3362831858407
HeuristicBeliefAgent,104,0.0,0,0,100,0,47903.602448,-0.04881,-0.04881,144.11650485436894
HeuristicBeliefAgent,144,0.0,0,0,100,0,25029.696631,-0.00421,-0.00421,147.4055944055944
HeuristicBeliefAgent,122,0.0,0,0,100,0,48665.845277,-0.11801,-0.11801,147.08264462809916
HeuristicBeliefAgent,116,0.0,0,0,100,0,41358.426828,-0.02714,-0.02714,132.51724137931035
HeuristicBeliefAgent,88,0.0,0,0,100,0,51017.661054,-0.02798,-0.02798,152.6590909090909
HeuristicBeliefAgent,83,0.0,0,0,100,0,37719.104429,-0.07525,-0.07525,137.5731707317073
HeuristicBeliefAgent,108,0.0,0,0,100,0,48087.582615,-0.09084,-0.09084,141.62962962962962
HeuristicBeliefAgent,136,0.0,0,0,100,0,23269.219153,-0.03703,-0.03703,132.57037037037037
