AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,137,0.0,0,0,100,0,347.446251,-0.87125,-0.87125,155.875
HeuristicBeliefAgent,174,0.0,0,0,100,0,258.818841,-0.18638,-0.18638,131.75280898876406
HeuristicBeliefAgent,154,0.0,0,0,100,0,235.209189,-0.09549,-0.09549,174.79166666666666
HeuristicBeliefAgent,150,0.0,0,0,100,0,213.221485,-1.04353,-1.04353,144.01123595505618
HeuristicBeliefAgent,152,0.0,0,0,100,0,221.789031,-0.12161,-0.12161,153.3013698630137
HeuristicBeliefAgent,161,0.0,0,0,100,0,241.971337,-0.17534,-0.17534,157.2842105263158
HeuristicBeliefAgent,153,0.0,0,0,100,0,297.923181,-0.16,-0.16,162.77083333333334
HeuristicBeliefAgent,162,0.0,0,0,100,0,263.485818,-0.91085,-0.91085,165.340206185567
HeuristicBeliefAgent,138,0.0,0,0,100,0,588.240406,-0.00868,-0.00868,138.1341463414634
HeuristicBeliefAgent,162,0.0,0,0,100,0,630.537942,-0.33706,-0.33706,143.03658536585365
HeuristicBeliefAgent,145,0.0,0,0,100,0,418.405936,-0.17603,-0.17603,143.53012048192772
HeuristicBeliefAgent,143,0.0,0,0,100,0,233.039965,-0.06994,-0.06994,159.5487804878049
HeuristicBeliefAgent,126,0.0,0,0,100,0,261.643336,-0.2469,-0.2469,144.33333333333334
HeuristicBeliefAgent,160,0.0,0,0,100,0,657.946985,-0.08312,-0.08312,144.50515463917526
HeuristicBeliefAgent,147,0.0,0,0,100,0,536.945975,-0.68903,-0.68903,178.55263157894737
HeuristicBeliefAgent,135,0.0,0,0,100,0,290.549635,-0.04765,-0.04765,159.91304347826087
HeuristicBeliefAgent,131,0.0,0,0,100,0,696.088866,-0.46695,-0.46695,130.44444444444446
HeuristicBeliefAgent,179,0.0,0,0,100,0,309.494386,-0.13978,-0.13978,161.06521739130434
HeuristicBeliefAgent,150,0.0,0,0,100,0,752.794969,-0.70084,-0.70084,159.38666666666666
HeuristicBeliefAgent,162,0.0,0,0,100,0,667.187426,-0.05127,-0.05127,153.18556701030928
HeuristicBeliefAgent,156,0.0,0,0,100,0,606.142803,-0.05532,-0.05532,151.12871287128712
HeuristicBeliefAgent,141,0.0,0,0,100,0,190.739256,-0.41951,-0.41951,160.92207792207793
HeuristicBeliefAgent,153,0.0,0,0,100,0,603.201833,-0.19719,-0.19719,165.82828282828282
HeuristicBeliefAgent,174,0.0,0,0,100,0,683.516167,-0.26757,-0.26757,150.90816326530611
HeuristicBeliefAgent,182,0.0,0,0,100,0,273.699464,-0.11769,-0.11769,147.98947368421054
HeuristicBeliefAgent,148,0.0,0,0,100,0,409.825874,-0.23393,-0.23393,153.5909090909091
HeuristicBeliefAgent,138,0.0,0,0,100,0,375.412612,-0.08979,-0.08979,161.0
HeuristicBeliefAgent,163,0.0,0,0,100,0,430.681355,-0.09375,-0.09375,167.7263157894737
HeuristicBeliefAgent,158,0.0,0,0,100,0,578.696986,-0.35041,-0.35041,161.9142857142857
HeuristicBeliefAgent,149,0.0,0,0,100,0,585.658892,-0.12414,-0.12414,134.70967741935485
HeuristicBeliefAgent,142,0.0,0,0,100,0,409.359276,-0.04024,-0.04024,158.1829268292683
HeuristicBeliefAgent,183,0.0,0,0,100,0,354.986302,-0.23363,-0.23363,146.02083333333334
HeuristicBeliefAgent,141,0.0,0,0,100,0,411.118997,-0.08994,-0.08994,158.23595505617976
HeuristicBeliefAgent,148,0.0,0,0,100,0,129.442958,-0.32985,-0.32985,165.98969072164948
HeuristicBeliefAgent,166,0.0,0,0,100,0,354.05678,-0.20518,-0.20518,132.97727272727272
HeuristicBeliefAgent,136,0.0,0,0,100,0,564.028288,-0.42112,-0.42112,150.44578313253012
HeuristicBeliefAgent,153,0.0,0,0,100,0,519.54228,-0.22452,-0.22452,167.53846153846155
HeuristicBeliefAgent,158,0.0,0,0,100,0,443.275154,-0.76294,-0.76294,155.66666666666666
HeuristicBeliefAgent,161,0.0,0,0,100,0,346.674194,-0.83908,-0.83908,167.09677419354838
HeuristicBeliefAgent,109,0.0,0,0,100,0,133.054256,-0.18351,-0.18351,154.33333333333334
HeuristicBeliefAgent,187,0.0,0,0,100,0,584.19136,-0.68841,-0.68841,153.31958762886597
HeuristicBeliefAgent,157,0.0,0,0,100,0,417.468561,-0.18091,-0.18091,155.42857142857142
HeuristicBeliefAgent,190,0.0,0,0,100,0,462.687343,-0.18712,-0.18712,151.82882882882882
HeuristicBeliefAgent,165,0.0,0,0,100,0,348.113334,-0.52245,-0.52245,150.67368421052632
HeuristicBeliefAgent,159,0.0,0,0,100,0,574.751114,-0.51271,-0.51271,156.32183908045977
HeuristicBeliefAgent,149,0.0,0,0,100,0,407.649871,-0.41602,-0.41602,149.54430379746836
HeuristicBeliefAgent,151,0.0,0,0,100,0,211.913889,-0.48456,-0.48456,159.16883116883116
HeuristicBeliefAgent,149,0.0,0,0,100,0,431.112208,-0.43534,-0.43534,165.23595505617976
HeuristicBeliefAgent,150,0.0,0,0,100,0,208.214702,-1.26234,-1.26234,154.35294117647058
HeuristicBeliefAgent,152,0.0,0,0,100,0,158.535849,-0.03887,-0.03887,163.28571428571428
HeuristicBeliefAgent,134,0.0,0,0,100,0,399.184313,-0.34666,-0.34666,168.65116279069767
HeuristicBeliefAgent,130,0.0,0,0,100,0,579.150693,-0.08137,-0.08137,159.05128205128204
