AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,4.338461538461538,0.0,0.0,0.0,100.0,0.0,241.62159833846155,-0.03236753846153846,-0.021779076923076922,1287.1850549450548
RetailExecutionAgent,1.2307692307692308,1.1025641025641026,-1.1538461538461537,1.1538461538461537,66.61538461538461,33.30769230769231,2.0046088461538463,-0.33732769230769233,-0.33779538461538466,1.7307692307692308
