AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,152,0.0,0,0,100,0,38575.445557,-0.1104,-0.1104,139.30872483221478
HeuristicBeliefAgent,148,0.0,0,0,100,0,41745.519071,-0.01926,-0.01926,133.7972972972973
HeuristicBeliefAgent,127,0.0,0,0,100,0,66868.812894,-0.07427,-0.07427,147.504
HeuristicBeliefAgent,139,0.0,0,0,100,0,32944.71728,-0.01446,-0.01446,145.58992805755395
HeuristicBeliefAgent,130,0.0,0,0,100,0,34456.166944,-0.02614,-0.02614,150.8217054263566
HeuristicBeliefAgent,149,0.0,0,0,100,0,40910.200831,-0.01996,-0.01996,131.00671140939596
HeuristicBeliefAgent,134,0.0,0,0,100,0,44333.129056,-0.02023,-0.02023,136.25563909774436
HeuristicBeliefAgent,130,0.0,0,0,100,0,61143.091542,-0.01258,-0.01258,138.625
HeuristicBeliefAgent,166,0.0,0,0,100,0,48449.609519,-0.1017,-0.1017,138.8121212121212
HeuristicBeliefAgent,143,0.0,0,0,100,0,39780.285447,-0.00582,-0.00582,128.28571428571428
HeuristicBeliefAgent,158,0.0,0,0,100,0,42255.411907,-0.00461,-0.00461,130.51898734177215
HeuristicBeliefAgent,155,0.0,0,0,100,0,38152.906802,-0.01313,-0.01313,141.85714285714286
HeuristicBeliefAgent,150,0.0,0,0,100,0,37313.195922,-0.04754,-0.04754,136.66442953020135
HeuristicBeliefAgent,144,0.0,0,0,100,0,33165.051633,-0.00239,-0.00239,140.35664335664336
HeuristicBeliefAgent,155,0.0,0,0,100,0,37962.685871,-0.0462,-0.0462,128.10526315789474
HeuristicBeliefAgent,146,0.0,0,0,100,0,39767.724934,-0.00397,-0.00397,143.19310344827585
HeuristicBeliefAgent,165,0.0,0,0,100,0,47988.626564,-0.03923,-0.03923,132.08074534161491
HeuristicBeliefAgent,129,0.0,0,0,100,0,39145.94743,-0.01199,-0.01199,146.46031746031747
HeuristicBeliefAgent,147,0.0,0,0,100,0,34251.636956,-0.01957,-0.01957,133.5281690140845
HeuristicBeliefAgent,158,0.0,0,0,100,0,42321.413232,-0.03597,-0.03597,140.82051282051282
HeuristicBeliefAgent,144,0.0,0,0,100,0,42466.463496,-0.00334,-0.00334,141.3916083916084
HeuristicBeliefAgent,154,0.0,0,0,100,0,41254.547283,-0.10205,-0.10205,145.41447368421052
HeuristicBeliefAgent,141,0.0,0,0,100,0,35793.992302,-0.06085,-0.06085,153.1642857142857
HeuristicBeliefAgent,156,0.0,0,0,100,0,57001.009616,-0.02398,-0.02398,140.46451612903226
HeuristicBeliefAgent,133,0.0,0,0,100,0,48438.78615,-0.02072,-0.02072,153.24806201550388
HeuristicBeliefAgent,154,0.0,0,0,100,0,54764.493492,-0.03644,-0.03644,142.7450980392157
HeuristicBeliefAgent,151,0.0,0,0,100,0,34524.690724,-0.03047,-0.03047,132.6158940397351
HeuristicBeliefAgent,151,0.0,0,0,100,0,38594.869775,-0.20198,-0.20198,138.4765100671141
HeuristicBeliefAgent,167,0.0,0,0,100,0,43535.333731,-0.01114,-0.01114,151.00598802395209
HeuristicBeliefAgent,155,0.0,0,0,100,0,40436.816439,-0.01975,-0.01975,139.16993464052288
HeuristicBeliefAgent,138,0.0,0,0,100,0,32376.339744,-0.04017,-0.04017,132.63768115942028
HeuristicBeliefAgent,137,0.0,0,0,100,0,49391.499539,-0.08897,-0.08897,141.78358208955223
HeuristicBeliefAgent,139,0.0,0,0,100,0,29675.23271,-0.0148,-0.0148,135.97810218978103
HeuristicBeliefAgent,139,0.0,0,0,100,0,49641.144814,-0.01417,-0.01417,137.9855072463768
HeuristicBeliefAgent,146,0.0,0,0,100,0,48731.454558,-0.08019,-0.08019,139.57042253521126
HeuristicBeliefAgent,160,0.0,0,0,100,0,31668.869625,-0.01153,-0.01153,125.64779874213836
HeuristicBeliefAgent,140,0.0,0,0,100,0,28592.554525,-0.01265,-0.01265,140.0935251798561
HeuristicBeliefAgent,146,0.0,0,0,100,0,39557.542438,-0.0242,-0.0242,141.45070422535213
HeuristicBeliefAgent,142,0.0,0,0,100,0,38527.115948,-0.01368,-0.01368,129.24285714285713
HeuristicBeliefAgent,139,0.0,0,0,100,0,31233.866404,-0.03308,-0.03308,141.89705882352942
HeuristicBeliefAgent,132,0.0,0,0,100,0,49051.209882,-0.01382,-0.01382,141.05343511450383
HeuristicBeliefAgent,165,0.0,0,0,100,0,43869.58733,-0.00411,-0.00411,146.38888888888889
HeuristicBeliefAgent,146,0.0,0,0,100,0,40740.076765,-0.03803,-0.03803,143.97241379310344
HeuristicBeliefAgent,148,0.0,0,0,100,0,44565.7495,-0.01763,-0.01763,135.52777777777777
HeuristicBeliefAgent,142,0.0,0,0,100,0,45639.254435,-0.02278,-0.02278,139.18571428571428
HeuristicBeliefAgent,138,0.0,0,0,100,0,41868.022044,-0.03452,-0.03452,146.76642335766422
HeuristicBeliefAgent,144,0.0,0,0,100,0,42157.965754,-0.014,-0.014,148.73611111111111
HeuristicBeliefAgent,152,0.0,0,0,100,0,42932.393977,-0.01614,-0.01614,140.72666666666666
HeuristicBeliefAgent,142,0.0,0,0,100,0,45311.835061,-0.02667,-0.02667,149.78169014084506
HeuristicBeliefAgent,138,0.0,0,0,100,0,42138.1057,-0.04365,-0.04365,124.7463768115942
HeuristicBeliefAgent,152,0.0,0,0,100,0,45167.64182,-0.00615,-0.00615,137.0728476821192
HeuristicBeliefAgent,136,0.0,0,0,100,0,50766.56208,-0.00541,-0.00541,143.65925925925927
HeuristicBeliefAgent,145,0.0,0,0,100,0,40012.074742,-0.02548,-0.02548,146.8
HeuristicBeliefAgent,135,0.0,0,0,100,0,37845.842525,-0.12386,-0.12386,148.1492537313433
