AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit
HeuristicBeliefLearningAgent,13.9,0.0,0.0,0.0,100.0,0.0,0.35037830000000003,-0.0008401428571428571,-0.0008401428571428571
RetailExecutionAgent,21.366666666666667,0.6489302233066535,-3.3,10.033333333333333,95.0,4.433333333333334,2.0048894666666666,0.8542423333333333,0.8529213333333333
