AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,167,0.0,0,0,100,0,5857.312492,0.03954,0.03954,143.7030303030303
HeuristicBeliefAgent,165,0.0,0,0,100,0,15453.99935,-0.00556,-0.00556,129.15853658536585
HeuristicBeliefAgent,151,0.0,0,0,100,0,5311.461792,0.00192,0.00192,136.5608108108108
HeuristicBeliefAgent,148,0.0,0,0,100,0,2324.645918,0.00072,0.00072,139.59310344827585
HeuristicBeliefAgent,175,0.0,0,0,100,0,2915.601589,0.00166,0.00166,132.6627906976744
HeuristicBeliefAgent,181,0.0,0,0,100,0,5370.922184,-0.00128,-0.00128,136.28333333333333
HeuristicBeliefAgent,178,0.0,0,0,100,0,1341.134694,0.01487,0.01487,141.33908045977012
HeuristicBeliefAgent,183,0.0,0,0,100,0,10167.986954,0.00044,0.00044,137.37362637362637
HeuristicBeliefAgent,170,0.0,0,0,100,0,8498.599784,0.01518,0.01518,150.7869822485207
HeuristicBeliefAgent,158,0.0,0,0,100,0,7149.094264,-0.00383,-0.00383,138.70967741935485
HeuristicBeliefAgent,166,0.0,0,0,100,0,5930.386233,-0.00114,-0.00114,127.09316770186335
HeuristicBeliefAgent,135,0.0,0,0,100,0,5243.342838,0.00505,0.00505,125.86666666666666
HeuristicBeliefAgent,175,0.0,0,0,100,0,2728.180523,0.00119,0.00119,148.03488372093022
HeuristicBeliefAgent,187,0.0,0,0,100,0,3632.251071,0.03015,0.03015,141.57065217391303
HeuristicBeliefAgent,169,0.0,0,0,100,0,1838.805912,0.00319,0.00319,141.01807228915663
HeuristicBeliefAgent,168,0.0,0,0,100,0,951.826696,-0.00728,-0.00728,140.97005988023952
HeuristicBeliefAgent,178,0.0,0,0,100,0,2562.227624,0.00569,0.00569,140.6875
HeuristicBeliefAgent,174,0.0,0,0,100,0,4437.588623,0.04581,0.04581,149.70238095238096
HeuristicBeliefAgent,162,0.0,0,0,100,0,2481.419018,7e-05,7e-05,138.93167701863354
HeuristicBeliefAgent,179,0.0,0,0,100,0,3214.390064,0.00035,0.00035,143.23121387283237
HeuristicBeliefAgent,193,0.0,0,0,100,0,3681.011889,0.00215,0.00215,139.47916666666666
HeuristicBeliefAgent,207,0.0,0,0,100,0,4659.424104,0.01311,0.01311,146.84729064039408
HeuristicBeliefAgent,165,0.0,0,0,100,0,6293.50663,0.01164,0.01164,138.45731707317074
HeuristicBeliefAgent,174,0.0,0,0,100,0,2759.929745,0.00246,0.00246,138.45664739884393
