AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,147,0.0,0,0,100,0,172226.138935,-0.00127,-0.00127,145.68354430379748
HeuristicBeliefAgent,154,0.0,0,0,100,0,137003.551739,-0.00305,-0.00305,133.125
HeuristicBeliefAgent,129,0.0,0,0,100,0,143009.292301,-0.00079,-0.00079,135.82105263157894
HeuristicBeliefAgent,127,0.0,0,0,100,0,154515.799979,0.00068,0.00068,142.72222222222223
HeuristicBeliefAgent,135,0.0,0,0,100,0,137677.361633,0.00904,0.00904,128.51282051282053
HeuristicBeliefAgent,162,0.0,0,0,100,0,101825.449004,0.00117,0.00117,134.22727272727272
HeuristicBeliefAgent,174,0.0,0,0,100,0,129532.578651,0.0004,0.0004,131.11650485436894
HeuristicBeliefAgent,165,0.0,0,0,100,0,136151.1785,-0.00393,-0.00393,146.55769230769232
HeuristicBeliefAgent,160,0.0,0,0,100,0,145873.316563,-0.00366,-0.00366,132.8080808080808
HeuristicBeliefAgent,134,0.0,0,0,100,0,126531.322566,0.00201,0.00201,140.27272727272728
HeuristicBeliefAgent,151,0.0,0,0,100,0,117766.878107,0.00382,0.00382,147.50588235294117
HeuristicBeliefAgent,163,0.0,0,0,100,0,144912.787492,-0.00116,-0.00116,133.0
HeuristicBeliefAgent,152,0.0,0,0,100,0,126396.747711,-0.01387,-0.01387,134.7310924369748
HeuristicBeliefAgent,152,0.0,0,0,100,0,168978.365382,-0.00018,-0.00018,133.97802197802199
HeuristicBeliefAgent,131,0.0,0,0,100,0,139959.432674,0.00194,0.00194,146.90697674418604
HeuristicBeliefAgent,141,0.0,0,0,100,0,136690.677317,-0.00253,-0.00253,129.48039215686273
HeuristicBeliefAgent,154,0.0,0,0,100,0,171443.112976,-0.00065,-0.00065,137.8709677419355
HeuristicBeliefAgent,131,0.0,0,0,100,0,164340.757755,-0.0013,-0.0013,140.86813186813185
HeuristicBeliefAgent,142,0.0,0,0,100,0,156037.576046,-0.00059,-0.00059,133.04494382022472
HeuristicBeliefAgent,158,0.0,0,0,100,0,130685.702444,2e-05,2e-05,147.37142857142857
HeuristicBeliefAgent,135,0.0,0,0,100,0,151878.585747,-0.00512,-0.00512,116.4927536231884
HeuristicBeliefAgent,135,0.0,0,0,100,0,153980.344934,1e-05,1e-05,144.3375
HeuristicBeliefAgent,144,0.0,0,0,100,0,151222.273664,-0.00061,-0.00061,144.11827956989248
HeuristicBeliefAgent,137,0.0,0,0,100,0,139955.070667,0.00354,0.00354,127.04938271604938
HeuristicBeliefAgent,157,0.0,0,0,100,0,135554.00333,-0.00187,-0.00187,138.5054945054945
HeuristicBeliefAgent,132,0.0,0,0,100,0,153402.208851,-0.00011,-0.00011,151.37037037037038
HeuristicBeliefAgent,157,0.0,0,0,100,0,150843.840807,-0.01287,-0.01287,138.93457943925233
HeuristicBeliefAgent,148,0.0,0,0,100,0,147666.502013,-0.02059,-0.02059,116.93406593406593
HeuristicBeliefAgent,132,0.0,0,0,100,0,160878.355758,0.00015,0.00015,145.34567901234567
HeuristicBeliefAgent,146,0.0,0,0,100,0,154820.34331,-0.00214,-0.00214,141.09183673469389
HeuristicBeliefAgent,146,0.0,0,0,100,0,132948.926205,0.00367,0.00367,120.93333333333334
HeuristicBeliefAgent,147,0.0,0,0,100,0,147208.247466,-0.00236,-0.00236,131.64347826086956
HeuristicBeliefAgent,146,0.0,0,0,100,0,174259.146545,0.00061,0.00061,141.6375
HeuristicBeliefAgent,152,0.0,0,0,100,0,130737.738156,0.00367,0.00367,125.78571428571429
HeuristicBeliefAgent,163,0.0,0,0,100,0,142042.217545,-0.00125,-0.00125,145.78125
HeuristicBeliefAgent,160,0.0,0,0,100,0,155580.708437,-0.00542,-0.00542,142.30434782608697
HeuristicBeliefAgent,139,0.0,0,0,100,0,160012.512118,-0.01038,-0.01038,147.08450704225353
HeuristicBeliefAgent,128,0.0,0,0,100,0,132440.037468,0.00775,0.00775,157.8148148148148
HeuristicBeliefAgent,145,0.0,0,0,100,0,125534.873634,0.00206,0.00206,151.68269230769232
HeuristicBeliefAgent,132,0.0,0,0,100,0,123693.202083,-0.00054,-0.00054,155.01136363636363
HeuristicBeliefAgent,140,0.0,0,0,100,0,148175.437005,-0.0007,-0.0007,145.9468085106383
HeuristicBeliefAgent,160,0.0,0,0,100,0,124228.966697,0.00517,0.00517,140.08196721311475
HeuristicBeliefAgent,148,0.0,0,0,100,0,121461.328254,0.00182,0.00182,126.2375
HeuristicBeliefAgent,163,0.0,0,0,100,0,124774.80463,0.00215,0.00215,130.96116504854368
HeuristicBeliefAgent,141,0.0,0,0,100,0,158709.92657,0.00052,0.00052,124.77777777777777
HeuristicBeliefAgent,155,0.0,0,0,100,0,139501.025613,-0.00259,-0.00259,149.06896551724137
HeuristicBeliefAgent,150,0.0,0,0,100,0,143908.782217,0.00159,0.00159,158.11214953271028
HeuristicBeliefAgent,126,0.0,0,0,100,0,151500.160516,0.00552,0.00552,138.9390243902439
HeuristicBeliefAgent,143,0.0,0,0,100,0,152037.536045,-0.00316,-0.00316,133.325
HeuristicBeliefAgent,135,0.0,0,0,100,0,169646.53844,-0.00302,-0.00302,132.91780821917808
HeuristicBeliefAgent,145,0.0,0,0,100,0,156111.463927,0.00515,0.00515,151.69444444444446
HeuristicBeliefAgent,143,0.0,0,0,100,0,149211.478901,0.00158,0.00158,131.65263157894736
HeuristicBeliefAgent,154,0.0,0,0,100,0,119298.386654,0.00579,0.00579,141.76923076923077
HeuristicBeliefAgent,127,0.0,0,0,100,0,168977.129668,-0.00157,-0.00157,143.22388059701493
HeuristicBeliefAgent,124,0.0,0,0,100,0,148077.139375,-0.02284,-0.02284,138.25757575757575
HeuristicBeliefAgent,152,0.0,0,0,100,0,120842.645746,0.00934,0.00934,126.86868686868686
HeuristicBeliefAgent,121,0.0,0,0,100,0,159706.443732,0.00102,0.00102,139.37362637362637
HeuristicBeliefAgent,151,0.0,0,0,100,0,138375.740076,-0.00421,-0.00421,157.46052631578948
HeuristicBeliefAgent,167,0.0,0,0,100,0,150275.261386,-0.00029,-0.00029,142.2596153846154
HeuristicBeliefAgent,133,0.0,0,0,100,0,133087.788184,0.00115,0.00115,151.51724137931035
HeuristicBeliefAgent,139,0.0,0,0,100,0,115830.22942,0.00262,0.00262,135.42592592592592
HeuristicBeliefAgent,143,0.0,0,0,100,0,126369.919605,0.00553,0.00553,135.36607142857142
HeuristicBeliefAgent,136,0.0,0,0,100,0,152753.72811,0.00481,0.00481,130.6315789473684
HeuristicBeliefAgent,133,0.0,0,0,100,0,109892.372609,0.00344,0.00344,134.8227848101266
HeuristicBeliefAgent,147,0.0,0,0,100,0,129124.724546,0.00157,0.00157,127.30681818181819
HeuristicBeliefAgent,128,0.0,0,0,100,0,141232.130962,0.0046,0.0046,130.02061855670104
HeuristicBeliefAgent,154,0.0,0,0,100,0,124774.590832,-0.00579,-0.00579,148.3684210526316
HeuristicBeliefAgent,148,0.0,0,0,100,0,131590.600126,-0.00392,-0.00392,139.0897435897436
HeuristicBeliefAgent,146,0.0,0,0,100,0,117461.708642,0.00913,0.00913,130.54736842105262
HeuristicBeliefAgent,150,0.0,0,0,100,0,144136.248352,-7e-05,-7e-05,120.2127659574468
HeuristicBeliefAgent,147,0.0,0,0,100,0,159890.886803,-0.00338,-0.00338,142.42857142857142
HeuristicBeliefAgent,135,0.0,0,0,100,0,78458.10017,0.01834,0.01834,136.90384615384616
HeuristicBeliefAgent,150,0.0,0,0,100,0,151405.359632,0.00568,0.00568,151.33
HeuristicBeliefAgent,137,0.0,0,0,100,0,142843.101406,0.00267,0.00267,125.68354430379746
HeuristicBeliefAgent,142,0.0,0,0,100,0,129494.690777,0.00484,0.00484,132.19
HeuristicBeliefAgent,139,0.0,0,0,100,0,139722.628202,-0.00581,-0.00581,143.0731707317073
HeuristicBeliefAgent,143,0.0,0,0,100,0,143548.697003,0.00586,0.00586,151.69791666666666
HeuristicBeliefAgent,181,0.0,0,0,100,0,117212.353799,6e-05,6e-05,134.7462686567164
HeuristicBeliefAgent,154,0.0,0,0,100,0,119986.026279,0.00225,0.00225,137.41052631578947
HeuristicBeliefAgent,157,0.0,0,0,100,0,164429.93612,-0.00275,-0.00275,123.65517241379311
HeuristicBeliefAgent,133,0.0,0,0,100,0,152273.254396,-0.00485,-0.00485,160.03030303030303
HeuristicBeliefAgent,121,0.0,0,0,100,0,136944.887556,0.00095,0.00095,135.25
HeuristicBeliefAgent,147,0.0,0,0,100,0,146539.944674,0.00017,0.00017,133.76237623762376
HeuristicBeliefAgent,121,0.0,0,0,100,0,151443.843986,-0.00031,-0.00031,143.17857142857142
HeuristicBeliefAgent,136,0.0,0,0,100,0,143133.436115,-0.0015,-0.0015,151.22666666666666
HeuristicBeliefAgent,145,0.0,0,0,100,0,160743.686175,-0.01053,-0.01053,123.72289156626506
HeuristicBeliefAgent,138,0.0,0,0,100,0,141526.785986,-0.00164,-0.00164,129.44086021505376
