AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,147,0.0,0,0,100,0,51451.603039,0.04678,0.04678,151.76
HeuristicBeliefAgent,140,0.0,0,0,100,0,559.499153,-0.00254,-0.00254,138.07692307692307
HeuristicBeliefAgent,155,0.0,0,0,100,0,29944.666041,-0.00211,-0.00211,126.03333333333333
HeuristicBeliefAgent,141,0.0,0,0,100,0,24386.153768,-0.00171,-0.00171,132.23809523809524
HeuristicBeliefAgent,144,0.0,0,0,100,0,25556.084742,0.00087,0.00087,147.7
HeuristicBeliefAgent,149,0.0,0,0,100,0,44177.039434,-0.00082,-0.00082,129.40740740740742
HeuristicBeliefAgent,159,0.0,0,0,100,0,56154.177239,0.02407,0.02407,130.76470588235293
HeuristicBeliefAgent,163,0.0,0,0,100,0,1946.46407,0.00027,0.00027,153.5151515151515
HeuristicBeliefAgent,152,0.0,0,0,100,0,3085.99013,-0.00033,-0.00033,128.17857142857142
HeuristicBeliefAgent,141,0.0,0,0,100,0,32083.563522,0.00496,0.00496,139.75757575757575
HeuristicBeliefAgent,149,0.0,0,0,100,0,43422.028961,-4e-05,-4e-05,124.19354838709677
HeuristicBeliefAgent,153,0.0,0,0,100,0,32252.917859,0.00606,0.00606,157.2173913043478
HeuristicBeliefAgent,152,0.0,0,0,100,0,62064.066729,-0.01492,-0.01492,113.73529411764706
HeuristicBeliefAgent,141,0.0,0,0,100,0,18230.207144,0.00155,0.00155,126.23076923076923
HeuristicBeliefAgent,131,0.0,0,0,100,0,43850.691808,0.04065,0.04065,124.82352941176471
HeuristicBeliefAgent,164,0.0,0,0,100,0,18250.67645,0.00126,0.00126,150.82608695652175
HeuristicBeliefAgent,127,0.0,0,0,100,0,53684.956641,0.00138,0.00138,151.52631578947367
HeuristicBeliefAgent,150,0.0,0,0,100,0,3018.703067,0.00286,0.00286,135.84
HeuristicBeliefAgent,140,0.0,0,0,100,0,2021.205603,-0.01236,-0.01236,150.33333333333334
HeuristicBeliefAgent,141,0.0,0,0,100,0,35816.974416,-0.00096,-0.00096,145.41379310344828
HeuristicBeliefAgent,157,0.0,0,0,100,0,44127.857034,0.00139,0.00139,116.21875
HeuristicBeliefAgent,138,0.0,0,0,100,0,42079.361593,-0.00148,-0.00148,129.16
HeuristicBeliefAgent,157,0.0,0,0,100,0,19262.207963,0.0012,0.0012,151.33333333333334
HeuristicBeliefAgent,128,0.0,0,0,100,0,1268.460956,0.00023,0.00023,137.75
HeuristicBeliefAgent,153,0.0,0,0,100,0,47064.659882,-0.00321,-0.00321,164.96428571428572
HeuristicBeliefAgent,144,0.0,0,0,100,0,11995.799962,-0.00047,-0.00047,140.08333333333334
HeuristicBeliefAgent,143,0.0,0,0,100,0,1910.769763,0.00051,0.00051,142.77272727272728
HeuristicBeliefAgent,143,0.0,0,0,100,0,12354.646773,-0.00081,-0.00081,135.45454545454547
HeuristicBeliefAgent,131,0.0,0,0,100,0,36037.016292,-0.00071,-0.00071,108.10714285714286
HeuristicBeliefAgent,167,0.0,0,0,100,0,44057.922058,-0.00211,-0.00211,130.09375
HeuristicBeliefAgent,128,0.0,0,0,100,0,3898.634957,-0.00029,-0.00029,119.43478260869566
HeuristicBeliefAgent,144,0.0,0,0,100,0,13432.763613,0.01441,0.01441,136.58333333333334
HeuristicBeliefAgent,152,0.0,0,0,100,0,46685.344951,0.00245,0.00245,124.16
HeuristicBeliefAgent,146,0.0,0,0,100,0,35561.59686,-0.00212,-0.00212,147.15384615384616
HeuristicBeliefAgent,160,0.0,0,0,100,0,43623.05099,0.00982,0.00982,123.27777777777777
HeuristicBeliefAgent,142,0.0,0,0,100,0,59751.683367,0.00349,0.00349,152.26923076923077
HeuristicBeliefAgent,147,0.0,0,0,100,0,22588.62626,0.00192,0.00192,134.67741935483872
HeuristicBeliefAgent,153,0.0,0,0,100,0,20809.62221,-0.00147,-0.00147,140.76666666666668
HeuristicBeliefAgent,127,0.0,0,0,100,0,1616.174172,0.00396,0.00396,118.78947368421052
HeuristicBeliefAgent,162,0.0,0,0,100,0,9891.073555,0.00077,0.00077,131.13793103448276
HeuristicBeliefAgent,148,0.0,0,0,100,0,54236.621048,0.00148,0.00148,156.76666666666668
HeuristicBeliefAgent,163,0.0,0,0,100,0,39614.765798,-0.00066,-0.00066,117.66666666666667
HeuristicBeliefAgent,168,0.0,0,0,100,0,19559.370624,-0.00243,-0.00243,115.42105263157895
HeuristicBeliefAgent,141,0.0,0,0,100,0,39658.421157,0.00037,0.00037,132.80769230769232
HeuristicBeliefAgent,142,0.0,0,0,100,0,14951.307254,0.00066,0.00066,119.20833333333333
HeuristicBeliefAgent,135,0.0,0,0,100,0,19670.583602,-0.00155,-0.00155,140.89473684210526
HeuristicBeliefAgent,130,0.0,0,0,100,0,31728.830044,0.00117,0.00117,134.78571428571428
HeuristicBeliefAgent,131,0.0,0,0,100,0,21825.930379,-0.00191,-0.00191,114.89285714285714
HeuristicBeliefAgent,139,0.0,0,0,100,0,16249.529349,0.00113,0.00113,154.9375
HeuristicBeliefAgent,132,0.0,0,0,100,0,38435.038555,0.00184,0.00184,106.38461538461539
