AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,5,0.0,0,0,100,0,52.984761,0.01552,0.01552,423.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,14.512687,0.00597,0.00597,58.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,20.342697,0.00074,0.00074,523.0
HeuristicBeliefAgent,6,0.0,0,0,100,0,9.387818,0.00039,0.00039,254.0
HeuristicBeliefAgent,7,0.0,0,0,100,0,8.500578,3e-05,3e-05,734.3333333333334
HeuristicBeliefAgent,7,0.0,0,0,100,0,0.001861,-0.00073,-0.00073,4800.0
HeuristicBeliefAgent,2,0.0,0,0,100,0,38.310588,0.00225,0.00225,412.0
HeuristicBeliefAgent,3,0.0,0,0,100,0,1.059717,0.00052,0.00052,1608.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,5.720351,0.00096,0.00096,134.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,0.008029,0.00021,0.00021,701.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,316.96497,-0.03579,-0.03579,988.6666666666666
HeuristicBeliefAgent,4,0.0,0,0,100,0,122.779309,-0.06174,-0.06174,2404.5
HeuristicBeliefAgent,4,0.0,0,0,100,0,180.089779,-0.03553,-0.03553,2048.0
HeuristicBeliefAgent,6,0.0,0,0,100,0,4.290262,0.00071,0.00071,285.0
HeuristicBeliefAgent,8,0.0,0,0,100,0,23.88398,0.01973,0.01973,316.75
HeuristicBeliefAgent,4,0.0,0,0,100,0,159.964416,0.01883,0.01883,2458.0
HeuristicBeliefAgent,2,0.0,0,0,100,0,16.027926,0.00183,0.00183,368.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,0.000533,-0.0008,-0.0008,100.0
HeuristicBeliefAgent,10,0.0,0,0,100,0,41.234525,-0.01773,-0.01773,1253.5
HeuristicBeliefAgent,4,0.0,0,0,100,0,2.68919,0.00066,0.00066,392.5
HeuristicBeliefAgent,5,0.0,0,0,100,0,1.775987,0.00081,0.00081,2060.5
HeuristicBeliefAgent,4,0.0,0,0,100,0,11.049144,0.02613,0.02613,1813.3333333333333
HeuristicBeliefAgent,6,0.0,0,0,100,0,54.594734,-0.07065,-0.07065,794.5
HeuristicBeliefAgent,4,0.0,0,0,100,0,78.517488,-0.03468,-0.03468,244.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,139.204779,0.09609,0.09609,950.75
HeuristicBeliefAgent,6,0.0,0,0,100,0,241.291307,-0.03451,-0.03451,241.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,291.827475,-0.00161,-0.00161,2950.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,19.736873,0.00068,0.00068,402.0
HeuristicBeliefAgent,5,0.0,0,0,100,0,11.326458,-0.03915,-0.03915,2331.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,41.622927,-0.06489,-0.06489,973.5
HeuristicBeliefAgent,6,0.0,0,0,100,0,10.795314,-0.00064,-0.00064,4334.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,349.360659,-0.07374,-0.07374,470.0
HeuristicBeliefAgent,7,0.0,0,0,100,0,15.514997,0.00156,0.00156,981.3333333333334
HeuristicBeliefAgent,4,0.0,0,0,100,0,248.841589,-0.0093,-0.0093,970.0
HeuristicBeliefAgent,7,0.0,0,0,100,0,408.956911,-0.0373,-0.0373,1359.5
HeuristicBeliefAgent,5,0.0,0,0,100,0,16.865641,0.03964,0.03964,186.66666666666666
HeuristicBeliefAgent,6,0.0,0,0,100,0,134.254788,0.02413,0.02413,151.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,311.603951,-0.03457,-0.03457,1195.0
HeuristicBeliefAgent,9,0.0,0,0,100,0,74.903445,0.00361,0.00361,231.33333333333334
HeuristicBeliefAgent,5,0.0,0,0,100,0,426.632932,-0.06939,-0.06939,418.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,70.590632,-0.0002,-0.0002,169.0
HeuristicBeliefAgent,2,0.0,0,0,100,0,7.524162,0.00155,0.00155,333.0
HeuristicBeliefAgent,3,0.0,0,0,100,0,3.931766,-0.0034,-0.0034,952.0
HeuristicBeliefAgent,4,0.0,0,0,100,0,5.284647,0.06358,0.06358,2118.6666666666665
HeuristicBeliefAgent,3,0.0,0,0,100,0,273.207128,-0.01452,-0.01452,3449.5
