AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit
HeuristicBeliefLearningAgent,30.771428571428572,0.0,0.0,0.0,100.0,0.0,0.3502847714285714,0.000753,0.000753
RetailExecutionAgent,33.13333333333333,1.4580860020232018,6.066666666666666,38.233333333333334,94.4,4.866666666666666,2.0048894666666666,-0.31636666666666663,-0.314334
